transaction_id,case_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_label,location,risk,source_type
TXN-0001453,CASE-00172,ACC-00129,ACC-00476,13288,2026-01-07T15:48:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001454,CASE-00172,ACC-00130,ACC-00477,21630,2026-01-07T13:45:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001455,CASE-00172,ACC-00131,ACC-00478,20031,2026-01-07T07:42:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001456,CASE-00172,ACC-00132,ACC-00479,19724,2026-01-08T01:39:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001457,CASE-00172,ACC-00133,ACC-00480,16872,2026-01-07T09:36:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001458,CASE-00172,ACC-00134,ACC-00481,4541,2026-01-07T21:33:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001459,CASE-00173,ACC-00142,ACC-00491,15520,2026-01-07T16:00:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001460,CASE-00173,ACC-00143,ACC-00492,13950,2026-01-07T14:57:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001461,CASE-00173,ACC-00144,ACC-00493,8135,2026-01-07T11:54:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001462,CASE-00173,ACC-00145,ACC-00494,14229,2026-01-08T02:51:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001463,CASE-00173,ACC-00146,ACC-00495,15964,2026-01-07T11:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0001464,CASE-00173,ACC-00147,ACC-00496,11176,2026-01-07T14:45:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001465,CASE-00173,ACC-00148,ACC-00497,13386,2026-01-07T19:42:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001466,CASE-00173,ACC-00149,ACC-00498,20629,2026-01-07T08:39:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001467,CASE-00174,ACC-00159,ACC-00510,6593,2026-01-07T18:00:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0001468,CASE-00174,ACC-00160,ACC-00511,18197,2026-01-07T14:57:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001469,CASE-00174,ACC-00161,ACC-00512,617,2026-01-07T14:54:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001470,CASE-00174,ACC-00162,ACC-00513,3080,2026-01-07T18:51:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001471,CASE-00174,ACC-00163,ACC-00514,16375,2026-01-07T15:48:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001472,CASE-00174,ACC-00164,ACC-00515,18589,2026-01-07T21:45:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001473,CASE-00174,ACC-00165,ACC-00516,5001,2026-01-07T10:42:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001474,CASE-00174,ACC-00166,ACC-00517,13034,2026-01-07T12:39:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001475,CASE-00174,ACC-00349,ACC-00870,106627,2026-01-09T00:00:00.000Z,UPI,1,Vijayawada,HIGH,SYNTHETIC
TXN-0001476,CASE-00175,ACC-00176,ACC-00529,14748,2026-01-07T11:00:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001477,CASE-00175,ACC-00177,ACC-00530,14522,2026-01-07T12:57:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001478,CASE-00175,ACC-00178,ACC-00531,2264,2026-01-08T04:54:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001479,CASE-00175,ACC-00179,ACC-00532,8675,2026-01-08T02:51:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001480,CASE-00175,ACC-00180,ACC-00533,10370,2026-01-08T05:48:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0001481,CASE-00175,ACC-00181,ACC-00534,12277,2026-01-07T18:45:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001482,CASE-00176,ACC-00193,ACC-00548,10475,2026-01-07T12:00:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0001483,CASE-00176,ACC-00194,ACC-00549,7103,2026-01-07T19:57:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0001484,CASE-00176,ACC-00195,ACC-00550,5157,2026-01-08T03:54:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0001485,CASE-00176,ACC-00196,ACC-00551,9557,2026-01-08T02:51:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0001486,CASE-00176,ACC-00197,ACC-00552,13847,2026-01-07T15:48:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001487,CASE-00176,ACC-00198,ACC-00553,18455,2026-01-07T19:45:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001488,CASE-00177,ACC-00210,ACC-00567,11536,2026-01-08T07:00:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0001489,CASE-00177,ACC-00211,ACC-00568,17114,2026-01-08T06:57:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0001490,CASE-00177,ACC-00212,ACC-00569,4162,2026-01-07T18:54:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0001491,CASE-00177,ACC-00213,ACC-00570,21961,2026-01-07T23:51:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0001492,CASE-00177,ACC-00214,ACC-00571,16945,2026-01-08T06:48:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0001493,CASE-00177,ACC-00215,ACC-00572,11098,2026-01-07T21:45:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0001494,CASE-00178,ACC-00227,ACC-00586,17352,2026-01-08T02:00:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001495,CASE-00178,ACC-00228,ACC-00587,16882,2026-01-08T06:57:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001496,CASE-00178,ACC-00229,ACC-00588,14483,2026-01-08T05:54:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001497,CASE-00178,ACC-00230,ACC-00589,9381,2026-01-07T22:51:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001498,CASE-00178,ACC-00231,ACC-00590,918,2026-01-08T02:48:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0001499,CASE-00178,ACC-00232,ACC-00591,16773,2026-01-08T06:45:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0001500,CASE-00178,ACC-00233,ACC-00592,3996,2026-01-07T19:42:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001501,CASE-00178,ACC-00357,ACC-00922,42496,2026-01-08T12:42:00.000Z,IMPS,1,Coimbatore,MEDIUM,SYNTHETIC
TXN-0001502,CASE-00179,ACC-00244,ACC-00605,14177,2026-01-08T02:00:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001503,CASE-00179,ACC-00245,ACC-00606,14684,2026-01-08T00:57:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001504,CASE-00179,ACC-00246,ACC-00607,14417,2026-01-07T22:54:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001505,CASE-00179,ACC-00247,ACC-00608,2361,2026-01-08T00:51:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001506,CASE-00179,ACC-00248,ACC-00609,4803,2026-01-08T05:48:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001507,CASE-00179,ACC-00249,ACC-00610,2792,2026-01-07T18:45:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001508,CASE-00179,ACC-00250,ACC-00611,14662,2026-01-08T01:42:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001509,CASE-00180,ACC-00261,ACC-00624,5027,2026-01-08T05:00:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001510,CASE-00180,ACC-00262,ACC-00625,5830,2026-01-08T04:57:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001511,CASE-00180,ACC-00263,ACC-00626,19391,2026-01-08T06:54:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001512,CASE-00180,ACC-00264,ACC-00627,5322,2026-01-08T07:51:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001513,CASE-00180,ACC-00265,ACC-00628,13229,2026-01-07T17:48:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001514,CASE-00180,ACC-00266,ACC-00629,19986,2026-01-08T04:45:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001515,CASE-00181,ACC-00278,ACC-00643,3157,2026-01-08T05:00:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0001516,CASE-00181,ACC-00279,ACC-00644,17783,2026-01-08T04:57:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001517,CASE-00181,ACC-00280,ACC-00645,19801,2026-01-08T07:54:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001518,CASE-00181,ACC-00281,ACC-00646,3217,2026-01-07T20:51:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001519,CASE-00181,ACC-00282,ACC-00647,16114,2026-01-08T00:48:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001520,CASE-00181,ACC-00283,ACC-00648,11682,2026-01-07T21:45:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001521,CASE-00181,ACC-00284,ACC-00649,20396,2026-01-08T06:42:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001522,CASE-00181,ACC-00285,ACC-00650,13994,2026-01-08T09:39:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0001523,CASE-00181,ACC-00363,ACC-00961,86177,2026-01-08T13:11:00.000Z,IMPS,1,Chennai,HIGH,SYNTHETIC
TXN-0001524,CASE-00182,ACC-00295,ACC-00662,8997,2026-01-08T03:00:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0001525,CASE-00182,ACC-00296,ACC-00663,7086,2026-01-07T17:57:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001526,CASE-00182,ACC-00297,ACC-00664,16475,2026-01-07T19:54:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0001527,CASE-00182,ACC-00298,ACC-00665,19464,2026-01-08T01:51:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0001528,CASE-00182,ACC-00299,ACC-00666,17792,2026-01-08T10:48:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0001529,CASE-00182,ACC-00300,ACC-00667,7682,2026-01-08T10:45:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001530,CASE-00182,ACC-00301,ACC-00668,12395,2026-01-08T00:42:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001531,CASE-00182,ACC-00302,ACC-00669,4409,2026-01-08T05:39:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001532,CASE-00182,ACC-00303,ACC-00670,9624,2026-01-07T19:36:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0001533,CASE-00183,ACC-00312,ACC-00681,8751,2026-01-08T11:00:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0001534,CASE-00183,ACC-00313,ACC-00682,1118,2026-01-08T13:57:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0001535,CASE-00183,ACC-00314,ACC-00683,12155,2026-01-08T13:54:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0001536,CASE-00183,ACC-00315,ACC-00684,20611,2026-01-07T22:51:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0001537,CASE-00183,ACC-00316,ACC-00685,14326,2026-01-08T06:48:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0001538,CASE-00183,ACC-00317,ACC-00686,7332,2026-01-07T23:45:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0001539,CASE-00183,ACC-00318,ACC-00687,17603,2026-01-07T22:42:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0001540,CASE-00183,ACC-00319,ACC-00688,3398,2026-01-07T19:39:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0001541,CASE-00183,ACC-00320,ACC-00689,15148,2026-01-08T02:36:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0001542,CASE-00183,ACC-00321,ACC-00690,1252,2026-01-08T02:33:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0001543,CASE-00184,ACC-00329,ACC-00700,21854,2026-01-08T13:00:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001544,CASE-00184,ACC-00330,ACC-00701,16333,2026-01-08T11:57:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001545,CASE-00184,ACC-00331,ACC-00702,7588,2026-01-08T05:54:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001546,CASE-00184,ACC-00332,ACC-00703,10018,2026-01-08T08:51:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001547,CASE-00184,ACC-00333,ACC-00704,8922,2026-01-08T07:48:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001548,CASE-00184,ACC-00334,ACC-00705,14622,2026-01-08T08:45:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001549,CASE-00184,ACC-00335,ACC-00706,20733,2026-01-08T01:42:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001550,CASE-00184,ACC-00336,ACC-00707,7030,2026-01-08T06:39:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0001551,CASE-00184,ACC-00337,ACC-00708,10617,2026-01-07T20:36:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001552,CASE-00185,ACC-00346,ACC-00719,17982,2026-01-08T01:00:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001553,CASE-00185,ACC-00347,ACC-00720,6613,2026-01-08T00:57:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0001554,CASE-00185,ACC-00348,ACC-00721,18725,2026-01-08T14:54:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001555,CASE-00185,ACC-00349,ACC-00722,8299,2026-01-08T03:51:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0001556,CASE-00185,ACC-00350,ACC-00723,14911,2026-01-07T22:48:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001557,CASE-00185,ACC-00351,ACC-00724,12018,2026-01-08T06:45:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001558,CASE-00185,ACC-00352,ACC-00725,1821,2026-01-08T15:42:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001559,CASE-00185,ACC-00353,ACC-00726,11826,2026-01-08T05:39:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001560,CASE-00185,ACC-00354,ACC-00727,10931,2026-01-08T14:36:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001561,CASE-00186,ACC-00363,ACC-00738,5337,2026-01-07T23:00:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001562,CASE-00186,ACC-00364,ACC-00739,15660,2026-01-08T08:57:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0001563,CASE-00186,ACC-00365,ACC-00740,18300,2026-01-08T06:54:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0001564,CASE-00186,ACC-00366,ACC-00741,626,2026-01-08T00:51:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001565,CASE-00186,ACC-00367,ACC-00742,1275,2026-01-08T06:48:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001566,CASE-00186,ACC-00368,ACC-00743,21028,2026-01-08T01:45:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001567,CASE-00186,ACC-00369,ACC-00744,14778,2026-01-08T06:42:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001568,CASE-00186,ACC-00370,ACC-00745,18718,2026-01-08T16:39:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001569,CASE-00187,ACC-00380,ACC-00757,9249,2026-01-08T15:00:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001570,CASE-00187,ACC-00381,ACC-00758,13725,2026-01-08T13:57:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001571,CASE-00187,ACC-00382,ACC-00759,15450,2026-01-08T12:54:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001572,CASE-00187,ACC-00383,ACC-00760,15326,2026-01-08T14:51:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001573,CASE-00187,ACC-00384,ACC-00761,19341,2026-01-08T12:48:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0001574,CASE-00187,ACC-00385,ACC-00762,20419,2026-01-08T09:45:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001575,CASE-00187,ACC-00386,ACC-00763,16959,2026-01-08T15:42:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001576,CASE-00187,ACC-00387,ACC-00764,9097,2026-01-08T10:39:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001577,CASE-00187,ACC-00388,ACC-00765,2131,2026-01-08T09:36:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001578,CASE-00188,ACC-00397,ACC-00776,18210,2026-01-08T10:00:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0001579,CASE-00188,ACC-00398,ACC-00777,5745,2026-01-08T11:57:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0001580,CASE-00188,ACC-00399,ACC-00778,7800,2026-01-08T00:54:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001581,CASE-00188,ACC-00400,ACC-00779,4798,2026-01-08T16:51:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0001582,CASE-00188,ACC-00401,ACC-00780,15701,2026-01-08T01:48:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0001583,CASE-00188,ACC-00402,ACC-00781,9581,2026-01-08T09:45:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0001584,CASE-00188,ACC-00403,ACC-00782,7188,2026-01-08T18:42:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0001585,CASE-00188,ACC-00404,ACC-00783,6257,2026-01-08T16:39:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0001586,CASE-00188,ACC-00405,ACC-00784,8630,2026-01-08T12:36:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0001587,CASE-00188,ACC-00377,ACC-01052,58831,2026-01-08T22:49:00.000Z,UPI,1,Bengaluru,MEDIUM,SYNTHETIC
TXN-0001588,CASE-00189,ACC-00414,ACC-00795,15768,2026-01-08T11:00:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0001589,CASE-00189,ACC-00415,ACC-00796,7862,2026-01-08T13:57:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0001590,CASE-00189,ACC-00416,ACC-00797,14807,2026-01-08T00:54:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0001591,CASE-00189,ACC-00417,ACC-00798,13820,2026-01-08T07:51:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0001592,CASE-00189,ACC-00418,ACC-00799,1068,2026-01-08T09:48:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0001593,CASE-00189,ACC-00419,ACC-00800,1338,2026-01-08T17:45:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0001594,CASE-00189,ACC-00420,ACC-00801,12410,2026-01-08T11:42:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0001595,CASE-00189,ACC-00421,ACC-00802,13759,2026-01-08T15:39:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0001596,CASE-00189,ACC-00379,ACC-01065,21877,2026-01-09T23:00:00.000Z,IMPS,1,Hyderabad,MEDIUM,SYNTHETIC
TXN-0001597,CASE-00190,ACC-00431,ACC-00814,1949,2026-01-08T11:00:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001598,CASE-00190,ACC-00432,ACC-00815,11255,2026-01-08T18:57:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001599,CASE-00190,ACC-00433,ACC-00816,14648,2026-01-08T03:54:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001600,CASE-00190,ACC-00434,ACC-00817,9778,2026-01-08T13:51:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0001601,CASE-00190,ACC-00435,ACC-00818,15947,2026-01-08T02:48:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0001602,CASE-00190,ACC-00436,ACC-00819,16207,2026-01-08T09:45:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001603,CASE-00190,ACC-00437,ACC-00820,18277,2026-01-08T11:42:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0001604,CASE-00190,ACC-00438,ACC-00821,15005,2026-01-08T12:39:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0001605,CASE-00190,ACC-00439,ACC-00822,20407,2026-01-08T16:36:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0001606,CASE-00191,ACC-00448,ACC-00833,18394,2026-01-08T14:00:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001607,CASE-00191,ACC-00449,ACC-00834,19703,2026-01-08T04:57:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0001608,CASE-00191,ACC-00450,ACC-00835,20624,2026-01-08T15:54:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0001609,CASE-00191,ACC-00451,ACC-00836,11589,2026-01-08T20:51:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001610,CASE-00191,ACC-00452,ACC-00837,6199,2026-01-08T08:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0001611,CASE-00191,ACC-00453,ACC-00838,8458,2026-01-08T17:45:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0001612,CASE-00191,ACC-00454,ACC-00839,813,2026-01-08T20:42:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0001613,CASE-00191,ACC-00383,ACC-01091,25554,2026-01-08T23:07:00.000Z,NEFT,1,Pune,MEDIUM,SYNTHETIC
TXN-0001614,CASE-00192,ACC-00465,ACC-00852,12423,2026-01-08T08:00:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001615,CASE-00192,ACC-00466,ACC-00853,5087,2026-01-08T14:57:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001616,CASE-00192,ACC-00467,ACC-00854,12050,2026-01-08T06:54:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001617,CASE-00192,ACC-00468,ACC-00855,7987,2026-01-08T19:51:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001618,CASE-00192,ACC-00469,ACC-00856,12050,2026-01-08T22:48:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0001619,CASE-00192,ACC-00470,ACC-00857,6499,2026-01-08T12:45:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0001620,CASE-00192,ACC-00471,ACC-00858,12080,2026-01-08T21:42:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001621,CASE-00192,ACC-00472,ACC-00859,14025,2026-01-08T03:39:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0001622,CASE-00192,ACC-00473,ACC-00860,5595,2026-01-08T14:36:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0001623,CASE-00192,ACC-00385,ACC-01104,42672,2026-01-09T01:25:00.000Z,UPI,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0001624,CASE-00192,ACC-01104,ACC-01105,38798,2026-01-09T03:28:00.000Z,TRANSFER,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0001625,CASE-00192,ACC-01105,ACC-01106,35973,2026-01-09T06:28:00.000Z,TRANSFER,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0001626,CASE-00193,ACC-00482,ACC-00871,15062,2026-01-08T08:00:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0001627,CASE-00193,ACC-00483,ACC-00872,8681,2026-01-08T13:57:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0001628,CASE-00193,ACC-00484,ACC-00873,16967,2026-01-08T18:54:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0001629,CASE-00193,ACC-00485,ACC-00874,20434,2026-01-08T12:51:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0001630,CASE-00193,ACC-00486,ACC-00875,8861,2026-01-08T08:48:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001631,CASE-00193,ACC-00487,ACC-00876,11394,2026-01-08T13:45:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001632,CASE-00193,ACC-00488,ACC-00877,15946,2026-01-08T16:42:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0001633,CASE-00193,ACC-00489,ACC-00878,15235,2026-01-08T05:39:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001634,CASE-00193,ACC-00490,ACC-00879,10970,2026-01-08T05:36:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0001635,CASE-00194,ACC-00499,ACC-00890,20561,2026-01-08T19:00:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0001636,CASE-00194,ACC-00500,ACC-00891,7342,2026-01-08T07:57:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
