case_id,candidate_atm_id,distance_from_last_activity,distance_from_previous_withdrawal,regional_match,time_compatibility,historical_area_score,is_actual_withdrawal,split,source_type
CASE-00131,ATM-053,6.91,8.86,1,0.948,0.818,0,TRAIN,SYNTHETIC
CASE-00131,ATM-017,7.17,3.95,1,0.775,0.864,0,TRAIN,SYNTHETIC
CASE-00131,ATM-101,8.31,9.61,1,0.828,0.306,0,TRAIN,SYNTHETIC
CASE-00131,ATM-059,8.94,12.28,1,0.549,0.406,0,TRAIN,SYNTHETIC
CASE-00131,ATM-005,8.96,5.28,1,0.875,0.155,0,TRAIN,SYNTHETIC
CASE-00132,ATM-120,1.22,0.81,1,0.784,0.468,0,TRAIN,SYNTHETIC
CASE-00132,ATM-078,2.38,2.33,1,0.756,0.148,0,TRAIN,SYNTHETIC
CASE-00132,ATM-018,4.57,4.15,1,0.618,0.141,0,TRAIN,SYNTHETIC
CASE-00132,ATM-072,5.09,4.77,1,0.543,0.629,0,TRAIN,SYNTHETIC
CASE-00132,ATM-048,6.51,4.59,1,0.686,0.522,0,TRAIN,SYNTHETIC
CASE-00132,ATM-042,6.91,6.47,1,0.861,0.881,0,TRAIN,SYNTHETIC
CASE-00132,ATM-024,6.94,8.73,1,0.876,0.097,0,TRAIN,SYNTHETIC
CASE-00132,ATM-039,241.48,200.24,0,0.815,0.72,1,TRAIN,SYNTHETIC
CASE-00133,ATM-001,2.76,2.86,1,0.831,0.912,0,TRAIN,SYNTHETIC
CASE-00133,ATM-073,3.01,3.27,1,0.961,0.957,0,TRAIN,SYNTHETIC
CASE-00133,ATM-103,4.3,4.96,1,0.781,0.15,0,TRAIN,SYNTHETIC
CASE-00133,ATM-043,5.15,3.49,1,0.931,0.356,0,TRAIN,SYNTHETIC
CASE-00133,ATM-115,5.3,4.84,1,0.591,0.919,0,TRAIN,SYNTHETIC
CASE-00133,ATM-085,7.22,5.05,1,0.917,0.728,0,TRAIN,SYNTHETIC
CASE-00133,ATM-025,7.23,9.47,1,0.718,0.797,0,TRAIN,SYNTHETIC
CASE-00133,ATM-067,7.39,6.2,1,0.624,0.47,0,TRAIN,SYNTHETIC
CASE-00134,ATM-020,2.69,1.79,1,0.573,0.617,0,VALIDATION,SYNTHETIC
CASE-00134,ATM-086,2.9,2.34,1,0.505,0.557,0,VALIDATION,SYNTHETIC
CASE-00134,ATM-032,3.44,3.19,1,0.545,0.61,0,VALIDATION,SYNTHETIC
CASE-00134,ATM-074,4.87,4.58,1,0.601,0.66,0,VALIDATION,SYNTHETIC
CASE-00134,ATM-116,5.43,4.2,1,0.721,0.89,0,VALIDATION,SYNTHETIC
CASE-00134,ATM-110,6.49,5.53,1,0.99,0.672,0,VALIDATION,SYNTHETIC
CASE-00134,ATM-080,6.52,5.43,1,0.716,0.299,0,VALIDATION,SYNTHETIC
CASE-00134,ATM-089,723.47,632.78,0,0.565,0.571,1,VALIDATION,SYNTHETIC
CASE-00135,ATM-099,4.13,5.14,1,0.712,0.867,0,VALIDATION,SYNTHETIC
CASE-00135,ATM-075,4.56,4.71,1,0.526,0.901,0,VALIDATION,SYNTHETIC
CASE-00135,ATM-009,5.24,5.35,1,0.563,0.257,0,VALIDATION,SYNTHETIC
CASE-00135,ATM-105,5.66,6.84,1,0.868,0.222,0,VALIDATION,SYNTHETIC
CASE-00135,ATM-027,6.31,4.3,1,0.607,0.586,0,VALIDATION,SYNTHETIC
CASE-00135,ATM-021,7.1,6.87,1,0.503,0.572,0,VALIDATION,SYNTHETIC
CASE-00135,ATM-081,7.72,4.94,1,0.904,0.098,0,VALIDATION,SYNTHETIC
CASE-00135,ATM-046,728.45,760.13,0,0.747,0.167,1,VALIDATION,SYNTHETIC
CASE-00136,ATM-046,1.99,2.54,1,0.83,0.694,0,VALIDATION,SYNTHETIC
CASE-00136,ATM-040,2.48,3.21,1,0.509,0.033,0,VALIDATION,SYNTHETIC
CASE-00136,ATM-064,2.56,1.92,1,0.536,0.17,0,VALIDATION,SYNTHETIC
CASE-00136,ATM-094,2.91,2.69,1,0.877,0.022,0,VALIDATION,SYNTHETIC
CASE-00136,ATM-112,5.05,6.63,1,0.784,0.349,0,VALIDATION,SYNTHETIC
CASE-00136,ATM-004,6.3,3.67,1,0.594,0.406,0,VALIDATION,SYNTHETIC
CASE-00136,ATM-088,7.76,6.21,1,0.543,0.28,0,VALIDATION,SYNTHETIC
CASE-00136,ATM-114,715.79,943.06,0,0.611,0.521,1,VALIDATION,SYNTHETIC
CASE-00137,ATM-119,1.38,1.69,1,0.912,0.184,0,TEST,SYNTHETIC
CASE-00137,ATM-077,2.57,2.61,1,0.601,0.079,0,TEST,SYNTHETIC
CASE-00137,ATM-041,4.57,5.51,1,0.828,0.923,0,TEST,SYNTHETIC
CASE-00137,ATM-053,6.91,5.98,1,0.983,0.264,0,TEST,SYNTHETIC
CASE-00137,ATM-017,7.17,4.81,1,0.756,0.627,0,TEST,SYNTHETIC
CASE-00137,ATM-101,8.31,8.06,1,0.914,0.213,0,TEST,SYNTHETIC
CASE-00137,ATM-059,8.94,8.23,1,0.949,0.806,0,TEST,SYNTHETIC
CASE-00137,ATM-005,8.96,9.32,1,0.889,0.708,0,TEST,SYNTHETIC
CASE-00138,ATM-120,1.22,1.76,1,0.877,0.529,0,TEST,SYNTHETIC
CASE-00138,ATM-078,2.38,1.83,1,0.823,0.844,0,TEST,SYNTHETIC
CASE-00138,ATM-018,4.57,4.78,1,0.478,0.144,0,TEST,SYNTHETIC
CASE-00138,ATM-072,5.09,3.11,1,0.476,0.139,0,TEST,SYNTHETIC
CASE-00138,ATM-048,6.51,8.09,1,0.791,0.927,0,TEST,SYNTHETIC
CASE-00138,ATM-042,6.91,4.66,1,0.899,0.656,0,TEST,SYNTHETIC
CASE-00138,ATM-024,6.94,9.83,1,0.511,0.649,0,TEST,SYNTHETIC
CASE-00138,ATM-007,377.37,345.16,0,0.81,0.559,1,TEST,SYNTHETIC
CASE-00139,ATM-001,2.76,2.69,1,0.991,0.006,0,TEST,SYNTHETIC
CASE-00139,ATM-073,3.01,3.42,1,0.657,0.351,0,TEST,SYNTHETIC
CASE-00139,ATM-103,4.3,3.53,1,0.794,0.781,0,TEST,SYNTHETIC
CASE-00139,ATM-043,5.15,7.28,1,0.567,0.712,0,TEST,SYNTHETIC
CASE-00139,ATM-115,5.3,4.81,1,0.894,0.387,0,TEST,SYNTHETIC
CASE-00139,ATM-085,7.22,9.62,1,0.907,0.775,0,TEST,SYNTHETIC
CASE-00139,ATM-025,7.23,4.68,1,0.954,0.866,0,TEST,SYNTHETIC
CASE-00139,ATM-067,7.39,4.38,1,0.773,0.802,0,TEST,SYNTHETIC
CASE-00140,ATM-020,2.69,2.05,1,0.715,0.507,0,TRAIN,SYNTHETIC
CASE-00140,ATM-086,2.9,2.18,1,0.632,0.702,0,TRAIN,SYNTHETIC
CASE-00140,ATM-032,3.44,3.24,1,0.654,0.66,0,TRAIN,SYNTHETIC
CASE-00140,ATM-074,4.87,4.84,1,0.559,0.522,0,TRAIN,SYNTHETIC
CASE-00140,ATM-116,5.43,7.33,1,0.455,0.614,0,TRAIN,SYNTHETIC
CASE-00140,ATM-110,6.49,4.33,1,0.508,0.7,0,TRAIN,SYNTHETIC
CASE-00140,ATM-080,6.52,6.83,1,0.955,0.648,0,TRAIN,SYNTHETIC
CASE-00140,ATM-042,512.32,317.08,0,0.834,0.837,1,TRAIN,SYNTHETIC
CASE-00141,ATM-099,4.13,2.66,1,0.948,0.362,0,TRAIN,SYNTHETIC
CASE-00141,ATM-075,4.56,2.69,1,0.495,0.364,0,TRAIN,SYNTHETIC
CASE-00141,ATM-009,5.24,5.92,1,0.954,0.364,0,TRAIN,SYNTHETIC
CASE-00141,ATM-105,5.66,7.7,1,0.533,0.981,0,TRAIN,SYNTHETIC
CASE-00141,ATM-027,6.31,6.11,1,0.938,0.741,0,TRAIN,SYNTHETIC
CASE-00141,ATM-021,7.1,7.18,1,0.763,0.358,0,TRAIN,SYNTHETIC
CASE-00141,ATM-081,7.72,10.1,1,0.971,0.035,0,TRAIN,SYNTHETIC
CASE-00141,ATM-006,260.46,323.41,0,0.927,0.367,1,TRAIN,SYNTHETIC
CASE-00142,ATM-046,1.99,2.56,1,0.466,0.452,0,TRAIN,SYNTHETIC
CASE-00142,ATM-040,2.48,1.93,1,0.616,0.335,0,TRAIN,SYNTHETIC
CASE-00142,ATM-064,2.56,1.75,1,0.655,0.919,0,TRAIN,SYNTHETIC
CASE-00142,ATM-094,2.91,1.87,1,0.453,0.063,0,TRAIN,SYNTHETIC
CASE-00142,ATM-112,5.05,7.16,1,0.879,0.365,0,TRAIN,SYNTHETIC
CASE-00142,ATM-004,6.3,5.25,1,0.454,0.477,0,TRAIN,SYNTHETIC
CASE-00142,ATM-088,7.76,9.87,1,0.693,0.341,0,TRAIN,SYNTHETIC
CASE-00142,ATM-058,8.21,6.61,1,0.657,0.548,0,TRAIN,SYNTHETIC
CASE-00143,ATM-119,1.38,1.73,1,0.906,0.49,0,TRAIN,SYNTHETIC
CASE-00143,ATM-077,2.57,2.36,1,0.79,0.635,0,TRAIN,SYNTHETIC
CASE-00143,ATM-041,4.57,6.25,1,0.682,0.36,0,TRAIN,SYNTHETIC
CASE-00143,ATM-053,6.91,8.64,1,0.689,0.275,0,TRAIN,SYNTHETIC
CASE-00143,ATM-017,7.17,9.71,1,0.788,0.67,0,TRAIN,SYNTHETIC
CASE-00143,ATM-101,8.31,10.37,1,0.468,0.365,0,TRAIN,SYNTHETIC
CASE-00143,ATM-059,8.94,6.52,1,0.737,0.948,0,TRAIN,SYNTHETIC
CASE-00143,ATM-005,8.96,6.42,1,0.479,0.588,0,TRAIN,SYNTHETIC
CASE-00144,ATM-120,1.22,1.48,1,0.747,0.203,0,TRAIN,SYNTHETIC
CASE-00144,ATM-078,2.38,2.33,1,0.635,0.934,0,TRAIN,SYNTHETIC
CASE-00144,ATM-018,4.57,3.86,1,0.688,0.46,0,TRAIN,SYNTHETIC
CASE-00144,ATM-072,5.09,2.95,1,0.675,0.95,0,TRAIN,SYNTHETIC
CASE-00144,ATM-048,6.51,7.93,1,0.971,0.983,0,TRAIN,SYNTHETIC
CASE-00144,ATM-042,6.91,8.4,1,0.722,0.2,0,TRAIN,SYNTHETIC
CASE-00144,ATM-024,6.94,7.4,1,0.543,0.767,0,TRAIN,SYNTHETIC
CASE-00144,ATM-066,7.01,4.33,1,0.809,0.497,0,TRAIN,SYNTHETIC
CASE-00145,ATM-001,2.76,3.46,1,0.968,0.158,0,TRAIN,SYNTHETIC
CASE-00145,ATM-073,3.01,2.34,1,0.758,0.566,0,TRAIN,SYNTHETIC
CASE-00145,ATM-103,4.3,4.82,1,0.878,0.844,0,TRAIN,SYNTHETIC
CASE-00145,ATM-043,5.15,3.41,1,0.999,0.371,0,TRAIN,SYNTHETIC
CASE-00145,ATM-115,5.3,3.2,1,0.798,0.448,0,TRAIN,SYNTHETIC
CASE-00145,ATM-085,7.22,7.03,1,0.979,0.138,0,TRAIN,SYNTHETIC
CASE-00145,ATM-025,7.23,4.82,1,0.73,0.322,0,TRAIN,SYNTHETIC
CASE-00145,ATM-067,7.39,8.27,1,0.494,0.889,0,TRAIN,SYNTHETIC
CASE-00146,ATM-020,2.69,2.27,1,0.53,0.705,0,TRAIN,SYNTHETIC
CASE-00146,ATM-086,2.9,2.4,1,0.643,0.679,0,TRAIN,SYNTHETIC
CASE-00146,ATM-032,3.44,3.88,1,0.769,0.935,0,TRAIN,SYNTHETIC
CASE-00146,ATM-074,4.87,6.32,1,0.475,0.474,0,TRAIN,SYNTHETIC
CASE-00146,ATM-116,5.43,3.08,1,0.925,0.451,0,TRAIN,SYNTHETIC
CASE-00146,ATM-110,6.49,3.86,1,0.99,0.619,0,TRAIN,SYNTHETIC
CASE-00146,ATM-080,6.52,5.75,1,0.716,0.464,0,TRAIN,SYNTHETIC
CASE-00146,ATM-008,7.41,7.92,1,0.8,0.878,0,TRAIN,SYNTHETIC
CASE-00147,ATM-099,4.13,4.64,1,0.87,0.336,0,TRAIN,SYNTHETIC
CASE-00147,ATM-075,4.56,4.31,1,0.758,0.536,0,TRAIN,SYNTHETIC
CASE-00147,ATM-009,5.24,3.85,1,0.505,0.865,0,TRAIN,SYNTHETIC
CASE-00147,ATM-105,5.66,7.52,1,0.558,0.483,0,TRAIN,SYNTHETIC
CASE-00147,ATM-027,6.31,8.81,1,0.852,0.926,0,TRAIN,SYNTHETIC
CASE-00147,ATM-021,7.1,9.68,1,0.731,0.04,0,TRAIN,SYNTHETIC
CASE-00147,ATM-081,7.72,4.8,1,0.521,0.636,0,TRAIN,SYNTHETIC
CASE-00147,ATM-069,13.39,11.54,1,0.541,0.132,1,TRAIN,SYNTHETIC
CASE-00148,ATM-046,1.99,1.99,1,0.574,0.243,0,TRAIN,SYNTHETIC
CASE-00148,ATM-040,2.48,2.1,1,0.79,0.482,0,TRAIN,SYNTHETIC
CASE-00148,ATM-064,2.56,1.79,1,0.515,0.968,0,TRAIN,SYNTHETIC
CASE-00148,ATM-094,2.91,1.95,1,0.627,0.07,0,TRAIN,SYNTHETIC
CASE-00148,ATM-112,5.05,6.54,1,0.649,0.573,0,TRAIN,SYNTHETIC
CASE-00148,ATM-004,6.3,7.76,1,0.937,0.85,0,TRAIN,SYNTHETIC
CASE-00148,ATM-088,7.76,11.24,1,0.894,0.342,0,TRAIN,SYNTHETIC
CASE-00148,ATM-058,8.21,9.79,1,0.577,0.852,0,TRAIN,SYNTHETIC
CASE-00149,ATM-119,1.38,1.81,1,0.538,0.977,0,TRAIN,SYNTHETIC
CASE-00149,ATM-077,2.57,1.58,1,0.538,0.732,0,TRAIN,SYNTHETIC
CASE-00149,ATM-041,4.57,3.31,1,0.791,0.424,0,TRAIN,SYNTHETIC
CASE-00149,ATM-053,6.91,7.56,1,0.564,0.324,0,TRAIN,SYNTHETIC
CASE-00149,ATM-017,7.17,9.82,1,0.578,0.103,0,TRAIN,SYNTHETIC
CASE-00149,ATM-101,8.31,7.53,1,0.73,0.697,0,TRAIN,SYNTHETIC
CASE-00149,ATM-059,8.94,12.23,1,0.622,0.03,0,TRAIN,SYNTHETIC
CASE-00149,ATM-005,8.96,5.18,1,0.499,0.881,0,TRAIN,SYNTHETIC
CASE-00150,ATM-120,1.22,1.26,1,0.698,0.72,0,TRAIN,SYNTHETIC
CASE-00150,ATM-078,2.38,1.65,1,0.748,0.654,0,TRAIN,SYNTHETIC
CASE-00150,ATM-018,4.57,4.35,1,0.89,0.066,0,TRAIN,SYNTHETIC
CASE-00150,ATM-072,5.09,6.63,1,0.771,0.779,0,TRAIN,SYNTHETIC
CASE-00150,ATM-048,6.51,9.33,1,0.724,0.909,0,TRAIN,SYNTHETIC
CASE-00150,ATM-042,6.91,4.56,1,0.988,0.382,0,TRAIN,SYNTHETIC
CASE-00150,ATM-024,6.94,5.88,1,0.916,0.273,0,TRAIN,SYNTHETIC
CASE-00150,ATM-066,7.01,5.94,1,0.797,0.568,0,TRAIN,SYNTHETIC
CASE-00151,ATM-001,2.76,3.03,1,0.811,0.467,0,TRAIN,SYNTHETIC
CASE-00151,ATM-073,3.01,2.55,1,0.709,0.854,0,TRAIN,SYNTHETIC
CASE-00151,ATM-103,4.3,3.31,1,0.81,0.115,0,TRAIN,SYNTHETIC
CASE-00151,ATM-043,5.15,3.1,1,0.5,0.339,0,TRAIN,SYNTHETIC
CASE-00151,ATM-115,5.3,7.19,1,0.843,0.803,0,TRAIN,SYNTHETIC
CASE-00151,ATM-085,7.22,7.03,1,0.932,0.622,0,TRAIN,SYNTHETIC
CASE-00151,ATM-025,7.23,9.39,1,0.805,0.316,0,TRAIN,SYNTHETIC
CASE-00151,ATM-067,7.39,4.27,1,0.525,0.761,0,TRAIN,SYNTHETIC
CASE-00152,ATM-020,2.69,2.76,1,0.719,0.016,0,TRAIN,SYNTHETIC
CASE-00152,ATM-086,2.9,2.53,1,0.754,0.831,0,TRAIN,SYNTHETIC
CASE-00152,ATM-032,3.44,1.9,1,0.553,0.707,0,TRAIN,SYNTHETIC
CASE-00152,ATM-074,4.87,3.49,1,0.666,0.943,0,TRAIN,SYNTHETIC
CASE-00152,ATM-116,5.43,6.3,1,0.619,0.18,0,TRAIN,SYNTHETIC
CASE-00152,ATM-110,6.49,7.65,1,0.727,0.17,0,TRAIN,SYNTHETIC
CASE-00152,ATM-080,6.52,8.65,1,0.814,0.698,0,TRAIN,SYNTHETIC
CASE-00152,ATM-008,7.41,7.4,1,0.469,0.961,0,TRAIN,SYNTHETIC
CASE-00153,ATM-099,4.13,2.51,1,0.734,0.551,0,TRAIN,SYNTHETIC
CASE-00153,ATM-075,4.56,4.22,1,0.563,0.859,0,TRAIN,SYNTHETIC
CASE-00153,ATM-009,5.24,4.93,1,0.535,0.695,0,TRAIN,SYNTHETIC
CASE-00153,ATM-105,5.66,6.71,1,0.492,0.225,0,TRAIN,SYNTHETIC
CASE-00153,ATM-027,6.31,5.2,1,0.812,0.028,0,TRAIN,SYNTHETIC
CASE-00153,ATM-021,7.1,7.16,1,0.891,0.098,0,TRAIN,SYNTHETIC
CASE-00153,ATM-081,7.72,11.09,1,0.791,0.469,0,TRAIN,SYNTHETIC
CASE-00153,ATM-112,726.77,500.52,0,0.506,0.987,1,TRAIN,SYNTHETIC
CASE-00154,ATM-046,1.99,2.13,1,0.93,0.599,0,VALIDATION,SYNTHETIC
CASE-00154,ATM-040,2.48,1.37,1,0.851,0.937,0,VALIDATION,SYNTHETIC
CASE-00154,ATM-064,2.56,1.75,1,0.57,0.279,0,VALIDATION,SYNTHETIC
CASE-00154,ATM-094,2.91,3.33,1,0.917,0.392,0,VALIDATION,SYNTHETIC
CASE-00154,ATM-112,5.05,5.6,1,0.51,0.817,0,VALIDATION,SYNTHETIC
CASE-00154,ATM-004,6.3,3.98,1,0.497,0.555,0,VALIDATION,SYNTHETIC
CASE-00154,ATM-088,7.76,11.25,1,0.673,0.813,0,VALIDATION,SYNTHETIC
CASE-00154,ATM-016,11.48,13.76,1,0.456,0.759,1,VALIDATION,SYNTHETIC
CASE-00155,ATM-119,1.38,1.18,1,0.455,0.983,0,VALIDATION,SYNTHETIC
CASE-00155,ATM-077,2.57,1.97,1,0.579,0.035,0,VALIDATION,SYNTHETIC
CASE-00155,ATM-041,4.57,3.66,1,0.991,0.894,0,VALIDATION,SYNTHETIC
CASE-00155,ATM-053,6.91,7.88,1,0.462,0.968,0,VALIDATION,SYNTHETIC
CASE-00155,ATM-017,7.17,7.16,1,0.843,0.458,0,VALIDATION,SYNTHETIC
CASE-00155,ATM-101,8.31,7.51,1,0.737,0.595,0,VALIDATION,SYNTHETIC
CASE-00155,ATM-059,8.94,4.95,1,0.654,0.605,0,VALIDATION,SYNTHETIC
CASE-00155,ATM-070,901.04,599.17,0,0.58,0.383,1,VALIDATION,SYNTHETIC
CASE-00156,ATM-120,1.22,0.93,1,0.824,0.029,0,VALIDATION,SYNTHETIC
CASE-00156,ATM-078,2.38,3.29,1,0.603,0.227,0,VALIDATION,SYNTHETIC
CASE-00156,ATM-018,4.57,3.43,1,0.815,0.161,0,VALIDATION,SYNTHETIC
CASE-00156,ATM-072,5.09,7.38,1,0.638,0.638,0,VALIDATION,SYNTHETIC
CASE-00156,ATM-048,6.51,4.6,1,0.811,0.552,0,VALIDATION,SYNTHETIC
CASE-00156,ATM-042,6.91,9.31,1,0.78,0.416,0,VALIDATION,SYNTHETIC
CASE-00156,ATM-024,6.94,9.68,1,0.804,0.886,0,VALIDATION,SYNTHETIC
CASE-00156,ATM-045,246.5,236.54,0,0.593,0.449,1,VALIDATION,SYNTHETIC
CASE-00157,ATM-001,2.76,2.18,1,0.513,0.047,0,TEST,SYNTHETIC
CASE-00157,ATM-073,3.01,3.41,1,0.981,0.499,0,TEST,SYNTHETIC
CASE-00157,ATM-103,4.3,5.24,1,0.887,0.64,0,TEST,SYNTHETIC
CASE-00157,ATM-043,5.15,4.89,1,1,0.627,0,TEST,SYNTHETIC
CASE-00157,ATM-115,5.3,5.12,1,0.507,0.093,0,TEST,SYNTHETIC
CASE-00157,ATM-085,7.22,4.79,1,0.793,0.979,0,TEST,SYNTHETIC
CASE-00157,ATM-025,7.23,8.42,1,0.942,0.148,0,TEST,SYNTHETIC
CASE-00157,ATM-067,7.39,6.89,1,0.685,0.684,0,TEST,SYNTHETIC
CASE-00158,ATM-020,2.69,1.92,1,0.691,0.181,0,TEST,SYNTHETIC
CASE-00158,ATM-086,2.9,2.36,1,0.548,0.86,0,TEST,SYNTHETIC
CASE-00158,ATM-032,3.44,3.25,1,0.817,0.585,0,TEST,SYNTHETIC
CASE-00158,ATM-074,4.87,6.96,1,0.947,0.749,0,TEST,SYNTHETIC
CASE-00158,ATM-116,5.43,5.47,1,0.969,0.062,0,TEST,SYNTHETIC
CASE-00158,ATM-110,6.49,5.45,1,0.698,0.426,0,TEST,SYNTHETIC
CASE-00158,ATM-080,6.52,9.24,1,0.743,0.489,0,TEST,SYNTHETIC
CASE-00158,ATM-008,7.41,8.92,1,0.758,0.309,0,TEST,SYNTHETIC
CASE-00159,ATM-099,4.13,2.95,1,0.595,0.917,0,TEST,SYNTHETIC
CASE-00159,ATM-075,4.56,5.12,1,0.485,0.581,0,TEST,SYNTHETIC
CASE-00159,ATM-009,5.24,5.68,1,0.793,0.694,0,TEST,SYNTHETIC
CASE-00159,ATM-105,5.66,4.13,1,0.591,0.103,0,TEST,SYNTHETIC
CASE-00159,ATM-027,6.31,6.54,1,0.522,0.537,0,TEST,SYNTHETIC
CASE-00159,ATM-021,7.1,7.65,1,0.476,0.326,0,TEST,SYNTHETIC
CASE-00159,ATM-081,7.72,5.99,1,0.564,0.817,0,TEST,SYNTHETIC
CASE-00159,ATM-003,7.98,10.49,1,0.839,0.204,0,TEST,SYNTHETIC
CASE-00160,ATM-046,1.99,1.88,1,0.603,0.539,0,TRAIN,SYNTHETIC
CASE-00160,ATM-040,2.48,2.96,1,0.965,0.908,0,TRAIN,SYNTHETIC
CASE-00160,ATM-064,2.56,1.78,1,0.692,0.708,0,TRAIN,SYNTHETIC
CASE-00160,ATM-094,2.91,2.38,1,0.665,0.82,0,TRAIN,SYNTHETIC
CASE-00160,ATM-112,5.05,4.78,1,0.819,0.781,0,TRAIN,SYNTHETIC
CASE-00160,ATM-004,6.3,6.73,1,0.81,0.497,0,TRAIN,SYNTHETIC
CASE-00160,ATM-088,7.76,5.68,1,0.56,0.47,0,TRAIN,SYNTHETIC
CASE-00160,ATM-098,215.8,296.65,0,0.978,0.79,1,TRAIN,SYNTHETIC
CASE-00161,ATM-119,1.38,0.8,1,0.535,0.773,0,TRAIN,SYNTHETIC
CASE-00161,ATM-077,2.57,3.7,1,0.516,0.743,0,TRAIN,SYNTHETIC
CASE-00161,ATM-041,4.57,6.41,1,0.755,0.846,0,TRAIN,SYNTHETIC
CASE-00161,ATM-053,6.91,5.04,1,0.717,0.419,0,TRAIN,SYNTHETIC
CASE-00161,ATM-017,7.17,7.03,1,0.595,0.058,0,TRAIN,SYNTHETIC
CASE-00161,ATM-101,8.31,7.2,1,0.703,0.102,0,TRAIN,SYNTHETIC
CASE-00161,ATM-059,8.94,11.95,1,0.662,0.924,0,TRAIN,SYNTHETIC
CASE-00161,ATM-005,8.96,11.78,1,0.716,0.439,0,TRAIN,SYNTHETIC
CASE-00162,ATM-120,1.22,1.29,1,0.959,0.955,0,TRAIN,SYNTHETIC
CASE-00162,ATM-078,2.38,1.8,1,0.643,0.775,0,TRAIN,SYNTHETIC
CASE-00162,ATM-018,4.57,3.35,1,0.793,0.569,0,TRAIN,SYNTHETIC
CASE-00162,ATM-072,5.09,4.22,1,0.997,0.108,0,TRAIN,SYNTHETIC
CASE-00162,ATM-048,6.51,8.57,1,0.645,0.326,0,TRAIN,SYNTHETIC
CASE-00162,ATM-042,6.91,4.96,1,0.87,0.198,0,TRAIN,SYNTHETIC
CASE-00162,ATM-024,6.94,4.59,1,0.609,0.379,0,TRAIN,SYNTHETIC
CASE-00162,ATM-066,7.01,7.44,1,0.907,0.557,0,TRAIN,SYNTHETIC
CASE-00163,ATM-001,2.76,4,1,0.948,0.324,0,TRAIN,SYNTHETIC
CASE-00163,ATM-073,3.01,2.69,1,0.747,0.391,0,TRAIN,SYNTHETIC
CASE-00163,ATM-103,4.3,4.43,1,0.843,0.829,0,TRAIN,SYNTHETIC
CASE-00163,ATM-043,5.15,4.47,1,0.888,0.278,0,TRAIN,SYNTHETIC
CASE-00163,ATM-115,5.3,5.05,1,0.467,0.258,0,TRAIN,SYNTHETIC
CASE-00163,ATM-085,7.22,9.96,1,0.95,0.672,0,TRAIN,SYNTHETIC
CASE-00163,ATM-025,7.23,5.49,1,0.853,0.244,0,TRAIN,SYNTHETIC
CASE-00163,ATM-067,7.39,9.71,1,0.595,0.54,0,TRAIN,SYNTHETIC
CASE-00164,ATM-020,2.69,2.17,1,0.655,0.065,0,TRAIN,SYNTHETIC
CASE-00164,ATM-086,2.9,2.64,1,0.516,0.52,0,TRAIN,SYNTHETIC
CASE-00164,ATM-032,3.44,3.55,1,0.869,0.201,0,TRAIN,SYNTHETIC
CASE-00164,ATM-074,4.87,6.79,1,0.774,0.919,0,TRAIN,SYNTHETIC
CASE-00164,ATM-116,5.43,6.09,1,0.53,0.883,0,TRAIN,SYNTHETIC
CASE-00164,ATM-110,6.49,6.74,1,0.773,0.363,0,TRAIN,SYNTHETIC
CASE-00164,ATM-080,6.52,6.03,1,0.731,0.057,0,TRAIN,SYNTHETIC
CASE-00164,ATM-065,734.69,404.44,0,0.68,0.255,1,TRAIN,SYNTHETIC
CASE-00165,ATM-099,4.13,3.55,1,0.593,0.207,0,TRAIN,SYNTHETIC
CASE-00165,ATM-075,4.56,4.28,1,0.785,0.305,0,TRAIN,SYNTHETIC
CASE-00165,ATM-009,5.24,7.4,1,0.523,0.465,0,TRAIN,SYNTHETIC
CASE-00165,ATM-105,5.66,6.43,1,0.947,0.894,0,TRAIN,SYNTHETIC
CASE-00165,ATM-027,6.31,9.02,1,0.86,0.357,0,TRAIN,SYNTHETIC
CASE-00165,ATM-021,7.1,6.03,1,0.644,0.855,0,TRAIN,SYNTHETIC
CASE-00165,ATM-081,7.72,9.56,1,0.454,0.539,0,TRAIN,SYNTHETIC
CASE-00165,ATM-005,508.57,311.1,0,0.97,0.071,1,TRAIN,SYNTHETIC
CASE-00166,ATM-046,1.99,1.52,1,0.937,0.883,0,TRAIN,SYNTHETIC
CASE-00166,ATM-040,2.48,1.85,1,0.895,0.13,0,TRAIN,SYNTHETIC
CASE-00166,ATM-064,2.56,2.25,1,0.756,0.831,0,TRAIN,SYNTHETIC
CASE-00166,ATM-094,2.91,1.71,1,0.493,0.522,0,TRAIN,SYNTHETIC
CASE-00166,ATM-112,5.05,5.06,1,0.917,0.321,0,TRAIN,SYNTHETIC
CASE-00166,ATM-004,6.3,5.02,1,0.96,0.277,0,TRAIN,SYNTHETIC
CASE-00166,ATM-088,7.76,4.71,1,0.958,0.287,0,TRAIN,SYNTHETIC
CASE-00166,ATM-048,730.62,766.9,0,0.874,0.074,1,TRAIN,SYNTHETIC
CASE-00167,ATM-119,1.38,1.26,1,0.822,0.204,0,TRAIN,SYNTHETIC
CASE-00167,ATM-077,2.57,2.62,1,0.589,0.485,0,TRAIN,SYNTHETIC
CASE-00167,ATM-041,4.57,3.42,1,0.475,0.509,0,TRAIN,SYNTHETIC
CASE-00167,ATM-053,6.91,4.77,1,0.491,0.912,0,TRAIN,SYNTHETIC
CASE-00167,ATM-017,7.17,8.28,1,0.823,0.863,0,TRAIN,SYNTHETIC
CASE-00167,ATM-101,8.31,5.21,1,0.952,0.881,0,TRAIN,SYNTHETIC
